igemid,unid,start,length
BBa_K185036,P03034,62,711
BBa_K185036,P0C080,1057,237
BBa_K185036,P03034,65,708
BBa_K185037,P03034,62,711
BBa_K185037,P03034,65,708
BBa_K185038,P03034,62,711
BBa_K185038,P03034,65,708
BBa_K185039,P03034,62,711
BBa_K185039,P03034,65,708
BBa_K185040,P03034,62,711
BBa_K185040,P03034,65,708
BBa_K185041,P03034,62,711
BBa_K185041,P03034,65,708
BBa_K185042,P03034,62,711
BBa_K185042,P03034,65,708
BBa_K185043,P03034,62,711
BBa_K185043,P03034,65,708
BBa_K185044,P03034,62,711
BBa_K185044,P03034,65,708
BBa_K185045,P03023,73,1080
BBa_K185046,P03023,73,1080
BBa_K185047,P0C078,1,285
BBa_K185047,P0C078,4,282
BBa_K185048,P0C080,1,237
BBa_K185049,P0A9M0,1,2352
BBa_K185051,P0A9E0,786,876
BBa_K185051,Q3YYQ2,62,480
BBa_K185053,P0A9M0,1856,2352
BBa_K185053,P0C078,1524,282
BBa_K185055,P0A9M0,1,2352
BBa_K1852000,P42212,587,714
BBa_K1854000,P12746,178,750
BBa_K1854000,P12747,1185,579
BBa_K1854000,P22301,1848,486
BBa_K1854000,P22301,1854,477
BBa_K1854001,P12746,178,750
BBa_K1854001,P12747,1185,579
BBa_K1854001,P42212,1855,714
BBa_K1855000,A4II20,564,267
BBa_K1855000,P0A910,174,345
BBa_K1855000,Q6NTY6,564,267
BBa_K1855000,P18146,564,267
BBa_K1855001,P0A910,174,345
BBa_K1855002,P0A910,174,345
BBa_K1855003,P0A910,174,345
BBa_K1855004,A4II20,1053,267
BBa_K1855004,O30611,84,771
BBa_K1855004,Q6NTY6,1053,267
BBa_K1855004,P18146,1053,267
BBa_K1855005,P08154,192,267
BBa_K1855005,Q6NTY6,192,267
BBa_K1855005,P18146,192,267
BBa_K1856000,P42212,182,714
BBa_K1856001,P42212,199,714
BBa_K1856003,P42212,69,714
BBa_K1856004,P42212,74,714
BBa_K1856005,P03023,10,1080
BBa_K1856005,P42212,1218,714
BBa_K1857000,P42212,820,405
BBa_K1859020,Q9U6Y8,496,654
BBa_K1859021,Q9U6Y8,493,654
BBa_K1859022,Q9U6Y8,514,663
BBa_K1859023,Q9U6Y8,514,663
BBa_K1859024,Q9U6Y8,469,654
BBa_K1859025,Q9U6Y8,472,663
BBa_K1859026,Q9U6Y8,472,663
BBa_K1859027,Q9U6Y8,472,654
BBa_K1859028,Q9U6Y8,472,654
BBa_K1859029,Q9U6Y8,469,663
BBa_K1860703,Q95P04,59,663
BBa_K1861020,P14727,317,528
BBa_K1861040,P32561,629,1296
BBa_K1861050,B2SU53,317,1713
BBa_K1861050,Q56830,317,2115
BBa_K1861060,Q56830,317,1011
BBa_K1861060,Q56830,1318,1113
BBa_K1861060,P14727,1318,1113
BBa_K1861060,P14727,317,1011
BBa_K1861070,P14727,1956,480
BBa_K1861070,B2SU53,1325,639
BBa_K1861070,Q56830,1325,639
BBa_K1861070,Q56830,726,600
BBa_K1861070,Q56830,1956,480
BBa_K1861201,P14727,52,528
BBa_K1861201,P14727,52,402
BBa_K1861201,P14727,511,483
BBa_K1861302,P42212,28,714
BBa_K1861401,P32561,25,1296
BBa_K1861501,B2SU53,52,1713
BBa_K1861501,Q56830,460,1188
BBa_K1861501,P14727,52,408
BBa_K1861501,P14727,1696,483
BBa_K1861501,Q56830,52,2115
BBa_K1861501,Q56830,460,1236
BBa_K1861601,B2SU53,52,1713
BBa_K1861601,Q56830,460,1236
BBa_K1861601,P14727,1696,483
BBa_K1861601,P14727,52,408
BBa_K1861601,Q56830,52,2115
BBa_K1861701,Q56830,52,1713
BBa_K1861701,Q56830,460,1188
BBa_K1861701,P14727,1696,483
BBa_K1861701,P14727,52,408
BBa_K1861701,P14727,151,2016
BBa_K1861701,Q56830,460,1236
BBa_K1864001,P00573,1,2649
BBa_K1866000,Q3YUR5,62,1434
BBa_K1866002,Q3YUR5,62,1434
BBa_K1866004,Q9HYL2,62,1908
BBa_K1866007,Q9HYL2,1,1908
BBa_K1866007,P42212,1942,714
BBa_K1866008,Q3YUR5,62,1434
BBa_K1866008,P42212,1529,714
BBa_K1866010,Q9HYL2,62,1908
BBa_K1867023,B2U5C2,62,1188
BBa_K1867024,P0A854,62,1413
BBa_K1867024,P23173,1484,1245
BBa_K1869000,P0A9H7,1,1146
BBa_K1869001,Q3YXS9,1,1152
BBa_K1869002,P0A9H7,227,1146
BBa_K1871001,P00692,123,1542
BBa_K1871001,P00692,216,1449
BBa_K1871002,P00692,183,1446
BBa_K1871002,P00692,180,1449
BBa_K1871004,P00692,123,1542
BBa_K1871004,P00692,216,1449
BBa_K1871010,P00692,26,1542
BBa_K1871010,P00692,119,1449
BBa_K1877001,P42212,157,714
BBa_K1877011,P42212,81,714
BBa_K1877031,P42212,157,714
BBa_K1878008,P0ACS4,74,447
BBa_K1878008,P0ACS4,59,462
BBa_K1878009,P0ACS4,74,447
BBa_K1878009,P0ACS4,59,462
BBa_K188000,P12746,1241,750
BBa_K188000,P03023,71,1080
BBa_K188002,P03023,22,1080
BBa_K188004,P04483,774,621
BBa_K188004,P04483,777,615
BBa_K188004,P16117,68,285
BBa_K188006,P62554,93,303
BBa_K188006,Q9U6Y8,425,663
BBa_K188009,P04483,774,621
BBa_K188009,P42212,1471,714
BBa_K188009,P04483,777,615
BBa_K188009,P16117,68,285
BBa_K188009,P42212,1477,708
BBa_K188028,P12747,1,579
BBa_K188122,P03023,28,1080
BBa_K188123,P03023,10,1080
BBa_K188124,P12746,19,750
BBa_K188131,P03023,71,1080
BBa_K188141,P03023,71,1080
BBa_K188151,P12746,1241,750
BBa_K188151,P03023,71,1080
BBa_K188161,P12746,1241,750
BBa_K188161,P03023,71,1080
BBa_K188222,P16117,19,285
BBa_K188224,P42212,19,714
BBa_K188224,P42212,25,708
BBa_K188234,P42212,19,714
BBa_K188234,P42212,25,708
BBa_K188244,P42212,82,714
BBa_K188244,P42212,88,708
BBa_K188261,P16117,82,285
BBa_K188261,P42212,802,714
BBa_K188261,P42212,808,708
BBa_K188281,P04483,802,621
BBa_K188281,P42212,1513,714
BBa_K188281,P04483,805,615
BBa_K188281,P16117,82,285
BBa_K188281,P42212,1519,708
BBa_K188323,P12747,1,579
BBa_K188325,P42212,1,714
BBa_K188325,P42212,7,708
BBa_K188341,P12747,81,579
BBa_K188342,P12747,81,579
BBa_K188343,P42212,81,714
BBa_K188343,P42212,87,708
BBa_K1884001,Q8GY61,526,1005
BBa_K1884001,P04386,1,441
BBa_K1884003,P09979,1,996
BBa_K1884008,Q96524,1168,1836
BBa_K1884009,Q96524,1168,1836
BBa_K1884012,P09979,196,996
BBa_K188423,P16117,1,285
BBa_K188441,P16117,83,285
BBa_K1885000,Q9U6Y8,270,663
BBa_K188561,P69202,72,648
BBa_K188561,P42212,810,714
BBa_K188561,P42212,816,708
BBa_K188600,P69202,72,648
BBa_K188600,P42212,810,714
BBa_K188600,P42212,816,708
BBa_K1886000,Q3YYH1,82,513
BBa_K1886001,P12746,178,750
BBa_K1886001,P12746,2150,750
BBa_K1886001,Q9L8R8,3158,750
BBa_K1886001,P12747,1185,579
BBa_K1886002,P12746,178,750
BBa_K1886002,P12746,2150,750
BBa_K1886002,Q9L8R8,3158,750
BBa_K1886002,Q3YYH1,4198,513
BBa_K1886002,P12747,1185,579
BBa_K1886003,P42212,257,711
BBa_K1886003,P42212,266,702
BBa_K1886005,Q55891,839,744
BBa_K1886006,P0AEJ5,1516,792
BBa_K1886006,Q55168,76,2196
BBa_K1886007,P00573,669,2646
BBa_K1886008,P42212,50,714
BBa_K1886009,Q9U6Y8,50,663
BBa_K1886010,P00573,632,2646
BBa_K1886011,P00573,462,2646
BBa_K1886012,P00573,832,2646
BBa_K1886013,P00573,662,2646
BBa_K1886014,P00573,607,2646
BBa_K1886015,P00573,777,2646
BBa_K1886016,P00573,669,2646
BBa_K1886016,P42212,3512,714
BBa_K1886018,P03034,135,711
BBa_K1886018,P42212,1135,708
BBa_K1886018,P03034,138,708
BBa_K1886019,Q55891,839,744
BBa_K1886019,P03034,1893,711
BBa_K1886019,P42212,2893,708
BBa_K1886019,P03034,1896,708
BBa_K188624,Q9U6Y8,1,663
BBa_K188634,Q9U6Y8,19,663
BBa_K188661,P62554,93,303
BBa_K188661,Q9U6Y8,445,663
BBa_K1887000,Q5FJ41,1,2001
BBa_K188707,P04483,62,621
BBa_K188707,P42212,973,714
BBa_K188707,P04483,65,615
BBa_K188713,P04483,62,621
BBa_K188713,P42212,973,714
BBa_K188713,P04483,65,615
BBa_K188774,P12746,1241,750
BBa_K188774,P03023,71,1080
BBa_K188777,P16117,83,285
BBa_K188778,P69202,58,648
BBa_K188779,Q9U6Y8,93,663
BBa_K188888,Q9U6Y8,113,663
BBa_K188900,Q9U6Y8,79,663
BBa_K1889001,Q42524,62,1683
BBa_K1889002,Q9S9N9,62,1032
BBa_K188901,P42212,14,714
BBa_K188901,P42212,20,708
BBa_K188902,P42212,14,714
BBa_K188902,P42212,20,708
BBa_K1889021,Q42524,1840,1683
BBa_K1889021,Q9S9N9,3732,1032
BBa_K188903,P12746,81,750
BBa_K188903,P42212,1075,714
BBa_K188903,P42212,1081,708
BBa_K188904,P42212,14,714
BBa_K188905,P12746,81,750
BBa_K188905,P42212,1083,714
BBa_K189000,P11818,49,1185
BBa_K1890001,O30611,27,585
BBa_K1890002,P0A910,132,351
BBa_K1890030,P0ABE4,29,315
BBa_K1890031,P0ABE4,62,315
BBa_K1891000,P68370,1,1296
BBa_K1891000,Q08628,1210,87
BBa_K1891001,P09244,1,1281
BBa_K1891002,P24113,181,1038
BBa_K1891002,P12744,1268,954
BBa_K1891003,P08659,1,1245
BBa_K1891004,P08659,1,426
BBa_K1891005,P68370,1,1320
BBa_K1891005,P08659,1402,1242
BBa_K1891005,P68370,1,1296
BBa_K1891005,Q08628,1210,87
BBa_K1891005,P08659,1399,1245
BBa_K1891006,P68370,502,1296
BBa_K1891006,Q08628,1711,87
BBa_K1891006,P08659,1,426
BBa_K1891007,P68370,1,1320
BBa_K1891007,P42212,1402,465
BBa_K1891007,P68370,1,1296
BBa_K1891007,Q08628,1210,87
BBa_K1891008,P68370,1,1320
BBa_K1891008,P42212,1399,249
BBa_K1891008,P68370,1,1296
BBa_K1891008,Q08628,1210,87
BBa_K1891009,P68370,511,1296
BBa_K1891009,Q08628,1720,87
BBa_K1891009,P42212,4,465
BBa_K1891010,P68370,295,1296
BBa_K1891010,Q08628,1504,87
BBa_K1891010,P42212,1,249
BBa_K1891011,P09244,1,1281
BBa_K1891011,P42212,1378,249
BBa_K1891012,P09244,295,1281
BBa_K1891012,P42212,1,249
BBa_K1891013,P09244,585,1281
BBa_K1891014,P23608,1571,1767
BBa_K1891014,P14697,4681,738
BBa_K1891014,P14611,3425,1179
BBa_K1891015,P23608,353,1767
BBa_K1891015,P14697,3463,738
BBa_K1891015,P14611,2207,1179
BBa_K189105,P11818,49,1185
BBa_K1892004,Q1KLX1,581,111
BBa_K1892004,Q3Z2J8,227,354
BBa_K1892005,P48061,227,267
BBa_K1893000,P25084,62,717
BBa_K1893001,P25084,62,717
BBa_K1893001,P42212,1076,714
BBa_K1893002,P54292,62,723
BBa_K1893003,P54292,62,723
BBa_K1893003,P42212,1015,714
BBa_K1893004,P12746,68,744
BBa_K1893004,P12746,62,750
BBa_K1893005,P12746,68,744
BBa_K1893005,P42212,1069,714
BBa_K1893005,P12746,62,750
BBa_K1893007,P42212,1055,714
BBa_K1893008,P54291,101,564
BBa_K1893008,P54291,62,603
BBa_K1893015,P0A9E0,141,876
BBa_K1893016,P0A9E0,141,876
BBa_K1893017,P0A9E0,141,876
BBa_K1893017,P42212,1374,714
BBa_K1893018,P30125,1368,1089
BBa_K1893018,P0A9E0,141,876
BBa_K1893019,P03704,19,192
BBa_K1893020,P25084,62,717
BBa_K1893021,P25084,62,717
BBa_K1893022,P54292,62,723
BBa_K1893023,P54292,62,723
BBa_K1893027,P30125,13,1089
BBa_K1893032,P42212,1,714
BBa_K1895000,P0AGB3,436,852
BBa_K1895000,P42212,1323,714
BBa_K1895004,P02931,166,1077
BBa_K1895004,P02931,157,1086
BBa_K1895006,P42212,209,714
BBa_K1895995,P54292,227,723
BBa_K1895995,P03034,2528,711
BBa_K1895995,P42212,3466,714
BBa_K1895995,P03034,2531,708
BBa_K1895995,P16117,1702,285
BBa_K1895995,P16117,982,285
BBa_K1895996,Q55891,839,744
BBa_K1895996,P30331,4092,168
BBa_K1895996,P0AEJ5,3080,792
BBa_K1895996,Q55168,1640,2196
BBa_K1895997,P23221,1219,615
BBa_K1895997,P30331,2171,168
BBa_K1895997,P23222,161,1026
BBa_K1896001,P42212,1,714
BBa_K1896002,P06620,1,3600
BBa_K1896002,P06620,526,2928
BBa_K1896003,O30611,1,771
BBa_K1896004,P22629,13,384
BBa_K1896004,P22629,16,381
BBa_K1896006,P42212,1,714
BBa_K1896007,P42212,16,711
BBa_K1896008,P06620,4,3093
BBa_K1896008,P06620,22,2928
BBa_K1896010,P42212,62,714
BBa_K1896011,P06620,62,3600
BBa_K1896012,P22629,983,399
BBa_K1896012,O30611,629,357
BBa_K1896012,O30611,62,771
BBa_K1896012,P22629,1001,381
BBa_K1896013,O30611,62,771
BBa_K1896014,P42212,62,714
BBa_K1896014,P22629,773,399
BBa_K1896014,P22629,791,381
BBa_K1896015,P42212,62,714
BBa_K1896016,P06620,65,3093
BBa_K1896016,P42212,3173,711
BBa_K1896017,P06620,65,3093
BBa_K1896017,P22629,3155,399
BBa_K1896017,P22629,3173,381
BBa_K1896018,P06620,65,3093
BBa_K1897000,Q54450,1,564
BBa_K1897001,Q54450,39,564
BBa_K1897007,P12746,57,750
BBa_K1897007,P62593,6094,858
BBa_K1897007,Q9U6Y8,850,663
BBa_K1897007,P62594,6094,858
BBa_K1897010,P11922,4,2955
BBa_K1897012,P13128,1,1587
BBa_K1897019,P0A6B5,170,1077
BBa_K1897020,P0A6B5,171,1077
BBa_K1897021,P0A6B5,169,1077
BBa_K1897022,P0A6B5,170,1077
BBa_K1897023,P0A6B5,171,1077
BBa_K1897024,P0A6B5,169,1077
BBa_K1897025,P0A6B5,525,1077
BBa_K1897026,P0A6B5,526,1077
BBa_K1897027,P0A6B5,524,1077
BBa_K1898150,O95992,62,816
BBa_K1898250,P00390,62,1566
BBa_K1898450,Q5R9K0,62,525
BBa_K1898550,P42212,62,714
BBa_K1899000,P04483,5715,621
BBa_K1899000,P42212,7057,714
BBa_K1899000,P03023,2754,1080
BBa_K1899000,Q8ISF8,1892,687
BBa_K1899000,P03023,721,1080
BBa_K1899000,Q9U6Y8,4637,663
BBa_K1899000,P04483,5718,615
BBa_K1899000,P04483,3928,615
BBa_K1899001,Q8ISF8,20,687
BBa_K1899002,Q8ISF8,19,687
BBa_K1899003,P42212,20,714
BBa_K1899005,P04483,63,621
BBa_K1899005,P42212,896,714
BBa_K1899005,P04483,66,615
BBa_K1899006,P03023,72,1080
BBa_K1899006,P42212,1364,714
BBa_K1899007,P04483,1274,621
BBa_K1899007,P42212,1986,714
BBa_K1899007,P03023,103,1080
BBa_K1899007,P04483,1277,615
BBa_K1899009,P03023,29,1080
BBa_K1899010,P04483,20,621
BBa_K1899010,P04483,23,615
BBa_K1899011,P04483,22,621
BBa_K1899011,P04483,25,615
BBa_K1899012,P03023,31,1080
BBa_K1900000,Q54001,61,1407
BBa_K1900001,Q54001,61,1353
BBa_K1900001,P02930,61,1446
BBa_K1900002,P02930,61,1419
BBa_K190001,O68680,4,258
BBa_K190004,O68677,1,264
BBa_K190020,P9WK09,19,159
BBa_K190021,P30331,19,135
BBa_K190025,O68669,4450,300
BBa_K190025,O68677,62,264
BBa_K190025,O68671,3903,285
BBa_K190026,O68669,4450,300
BBa_K190026,O68671,3903,285
BBa_K190026,O68677,62,264
BBa_K190027,P37309,1135,351
BBa_K190027,P37309,1135,348
BBa_K190027,P0AEX9,4,1095
BBa_K190027,P0AEX9,4,1101
BBa_K190028,P0AER0,1,843
BBa_K190029,P30331,62,135
BBa_K190030,P30331,227,135
BBa_K190033,O68669,4487,300
BBa_K190033,O68677,99,264
BBa_K190033,O68671,3940,285
BBa_K190034,O68669,4484,300
BBa_K190034,O68671,3937,285
BBa_K190034,O68677,96,264
BBa_K190035,O68669,4458,300
BBa_K190035,O68671,3911,285
BBa_K190035,O68677,70,264
BBa_K190036,O68669,4615,300
BBa_K190036,O68671,4068,285
BBa_K190036,O68677,227,264
BBa_K190037,P0A9E0,4,876
BBa_K190037,O68669,5625,300
BBa_K190037,O68671,5078,285
BBa_K190037,O68677,1237,264
BBa_K190038,P0AER0,437,843
BBa_K190039,P0AER0,272,843
BBa_K190061,P0AER0,19,843
BBa_K190062,P0AER0,62,843
BBa_K190063,P0AER0,227,843
BBa_K190071,P37309,1153,351
BBa_K190071,P0AEX9,22,1095
BBa_K190071,P37309,1153,348
BBa_K190071,P0AEX9,22,1101
BBa_K190072,P37309,1361,351
BBa_K190072,P0AEX9,230,1095
BBa_K190072,P37309,1361,348
BBa_K190072,P0AEX9,248,1083
BBa_K190073,P0AER0,1771,843
BBa_K190073,P0AEX9,230,1095
BBa_K190073,P37309,1361,348
BBa_K190073,P0AEX9,248,1080
BBa_K1902809,P0ACA6,1,636
BBa_K1903004,P42212,1,714
BBa_K1903004,P42212,764,711
BBa_K1903005,P04517,1,354
BBa_K1903006,P04517,223,360
BBa_K1903006,P04517,229,354
BBa_K1903007,P04517,134,330
BBa_K1903007,P04517,110,354
BBa_K1903008,P04517,197,330
BBa_K1903008,P04517,173,354
BBa_K1903009,Q9U6Y8,1,663
BBa_K1903010,Q9U6Y8,227,663
BBa_K1903011,Q55418,22,285
BBa_K1903012,Q55418,83,285
BBa_K1903013,P04517,223,360
BBa_K1903013,P04517,1234,330
BBa_K1903013,P04517,1210,354
BBa_K1903013,P04517,229,354
BBa_K1903014,Q55418,1216,285
BBa_K1903014,Q9U6Y8,227,663
BBa_K1903015,P42212,62,714
BBa_K1903015,P42212,825,711
BBa_K1903016,Q99ZW2,1,4128
BBa_K1903017,Q99ZW2,1,4128
BBa_K1904003,P06808,19,654
BBa_K1904004,P06808,19,654
BBa_K1905003,Q9U6Y8,284,663
BBa_K1905004,Q95P04,290,663
BBa_K1907006,P01149,1,267
BBa_K1908000,P03023,1759,1080
BBa_K1908000,Q95P04,1075,663
BBa_K1908001,P13385,10,564
BBa_K1908002,P03142,740,678
BBa_K1908002,P03141,740,678
BBa_K1908002,Q95P04,11,663
BBa_K1908002,P03141,695,723
BBa_K1909002,P0AEJ5,655,798
BBa_K1909002,P0AEJ5,766,687
BBa_K1909002,P07017,1,765
BBa_K1909004,Q9Y239,4,966
BBa_K1909005,P0AEJ5,1,882
BBa_K1909006,Q9Y239,171,966
BBa_K1909006,P0AEJ5,1143,882
BBa_K1909007,P0AEJ5,719,798
BBa_K1909007,P07017,65,765
BBa_K1909007,P0AEJ5,830,687
BBa_K1909008,P0AEJ5,717,798
BBa_K1909008,P07017,63,765
BBa_K1909008,P0AEJ5,828,687
BBa_K1909009,P0AEJ5,718,798
BBa_K1909009,P07017,64,765
BBa_K1909009,P0AEJ5,829,687
BBa_K1909010,P0AEJ5,719,798
BBa_K1909010,P07017,65,765
BBa_K1909010,P0AEJ5,836,681
BBa_K1909011,P0AEJ5,717,798
BBa_K1909011,P07017,63,765
BBa_K1909011,P0AEJ5,834,681
BBa_K1909012,P0AEJ5,718,798
BBa_K1909012,P0AEJ5,835,681
BBa_K1909012,P07017,64,765
BBa_K1909014,P42212,138,714
BBa_K191003,Q3YU01,653,261
BBa_K191003,Q2QYY8,233,420
BBa_K191004,Q9U6Y8,112,663
BBa_K191005,P04483,112,621
BBa_K191005,Q9U6Y8,1022,663
BBa_K191005,P04483,115,615
BBa_K191008,Q3YU01,653,261
BBa_K191008,Q2QYY8,233,420
BBa_K1911000,P03023,84,1080
BBa_K1911001,Q3Z4W5,218,1272
BBa_K1911001,P03034,2170,708
BBa_K1911004,Q3Z4W5,2237,1272
BBa_K1911004,P03034,4189,708
BBa_K1911004,P03023,84,1080
BBa_K1911006,Q3Z4W5,2243,1272
BBa_K1911006,P03034,4195,708
BBa_K1911006,P03023,84,1080
BBa_K1911007,Q3Z4W5,2196,1272
BBa_K1911007,P03034,4148,708
BBa_K1911007,P03023,84,1080
BBa_K1913000,P07254,1,1689
BBa_K1913001,P11797,1,1497
BBa_K1913002,P0A9E0,4,876
BBa_K1913002,P07254,1238,1689
BBa_K1913003,P0A9E0,4,876
BBa_K1913003,P11797,1238,1497
BBa_K1913005,P12746,1029,750
BBa_K1913005,P12747,2036,579
BBa_K1913005,P42212,77,714
BBa_K1913006,P0A9E0,4,876
BBa_K1913006,P03034,1926,711
BBa_K1913006,P03034,2891,711
BBa_K1913006,Q9U6Y8,3695,663
BBa_K1913006,P16117,1211,285
BBa_K1913007,P0A9E0,4,876
BBa_K1913007,P03034,1926,711
BBa_K1913007,P16117,1211,285
BBa_K1913010,P04483,21,621
BBa_K1913010,Q9U6Y8,931,663
BBa_K1913010,P04483,24,615
BBa_K1913013,P0A379,65,1932
BBa_K1913014,P42212,77,714
BBa_K1913020,Q9U6Y8,19,663
BBa_K1913021,P42212,19,714
BBa_K1913027,Q9U6Y8,164,663
BBa_K1913028,Q9U6Y8,156,651
BBa_K1913028,Q9U6Y8,144,663
BBa_K1913029,Q9U6Y8,163,663
BBa_K1913030,Q9U6Y8,169,663
BBa_K1913031,Q9U6Y8,142,663
BBa_K1913032,P04483,424,621
BBa_K1913032,P03023,2188,1080
BBa_K1913032,P04483,427,615
BBa_K1913032,Q9U6Y8,1415,663
BBa_K1913033,P04483,424,621
BBa_K1913033,P03023,2190,1080
BBa_K1913033,Q9U6Y8,1417,663
BBa_K1913033,P04483,427,615
BBa_K1913034,P23221,1219,615
BBa_K1913034,P23222,161,1026
BBa_K1913035,Q9U6Y8,260,663
BBa_K1914005,P00698,163,384
BBa_K1916000,P20533,1153,141
BBa_K1916000,P72065,514,591
BBa_K1916000,P72065,505,600
BBa_K1916001,P20533,1153,141
BBa_K1916001,P72065,514,591
BBa_K1916001,P72065,505,600
BBa_K1916002,P72065,583,591
BBa_K1916002,P20533,1222,141
BBa_K1916003,P72065,592,591
BBa_K1916003,P20533,1231,141
BBa_K1916004,P72065,595,591
BBa_K1916004,P20533,1234,141
BBa_K1916005,P72065,595,591
BBa_K1916005,P20533,1234,141
BBa_K1916006,P72065,583,591
BBa_K1916006,P20533,1222,141
BBa_K1916007,P72065,583,591
BBa_K1916007,P20533,1222,141
BBa_K1916008,P72065,643,591
BBa_K1916008,P20533,1282,141
BBa_K1916009,P72065,643,591
BBa_K1916009,P20533,1282,141
BBa_K1916010,P72065,514,591
BBa_K1916010,P20533,1153,141
BBa_K1916011,P72065,514,591
BBa_K1916011,P20533,1153,141
BBa_K1916012,P72065,523,591
BBa_K1916012,P20533,1162,141
BBa_K1916013,P72065,523,591
BBa_K1916013,P20533,1162,141
BBa_K1916014,P72065,502,591
BBa_K1916014,P20533,1141,141
BBa_K1916015,P72065,502,591
BBa_K1916015,P20533,1141,141
BBa_K1916016,P72065,520,591
BBa_K1916016,P20533,1159,141
BBa_K1916017,P72065,520,591
BBa_K1916017,P20533,1159,141
BBa_K1916018,P72065,571,591
BBa_K1916018,P20533,1210,141
BBa_K1916019,P72065,571,591
BBa_K1916019,P20533,1210,141
BBa_K1916020,P20533,1156,141
BBa_K1916020,P72065,517,591
BBa_K1916020,P72065,508,600
BBa_K1916021,P20533,1156,141
BBa_K1916021,P72065,517,591
BBa_K1916021,P72065,508,600
BBa_K1916022,P20533,1153,141
BBa_K1916022,P72065,514,591
BBa_K1916022,P72065,505,600
BBa_K1916023,P20533,1153,141
BBa_K1916023,P72065,514,591
BBa_K1916023,P72065,505,600
BBa_K1916100,P20533,1308,141
BBa_K1916100,P72065,672,588
BBa_K1916100,P72065,660,600
BBa_K1916101,P20533,1308,141
BBa_K1916101,P72065,672,588
BBa_K1916101,P72065,660,600
BBa_K1916102,P72065,738,591
BBa_K1916102,P20533,1377,141
BBa_K1916102,P72065,741,588
BBa_K1916103,P72065,747,591
BBa_K1916103,P20533,1386,141
BBa_K1916103,P72065,750,588
BBa_K1916104,P72065,750,591
BBa_K1916104,P20533,1389,141
BBa_K1916104,P72065,753,588
BBa_K1916105,P72065,751,591
BBa_K1916105,P20533,1390,141
BBa_K1916106,P72065,738,591
BBa_K1916106,P20533,1377,141
BBa_K1916106,P72065,741,588
BBa_K1916107,P72065,738,591
BBa_K1916107,P20533,1377,141
BBa_K1916107,P72065,741,588
BBa_K1916108,P72065,798,591
BBa_K1916108,P20533,1437,141
BBa_K1916108,P72065,801,588
BBa_K1916109,P72065,798,591
BBa_K1916109,P20533,1437,141
BBa_K1916109,P72065,801,588
BBa_K1916110,P72065,669,591
BBa_K1916110,P20533,1308,141
BBa_K1916110,P72065,672,588
BBa_K1916111,P72065,669,591
BBa_K1916111,P20533,1308,141
BBa_K1916111,P72065,672,588
BBa_K1916112,P72065,678,591
BBa_K1916112,P20533,1317,141
BBa_K1916112,P72065,681,588
BBa_K1916113,P72065,678,591
BBa_K1916113,P20533,1317,141
BBa_K1916113,P72065,681,588
BBa_K1916114,P72065,657,591
BBa_K1916114,P20533,1296,141
BBa_K1916114,P72065,660,588
BBa_K1916115,P72065,657,591
BBa_K1916115,P20533,1296,141
BBa_K1916115,P72065,660,588
BBa_K1916116,P72065,675,591
BBa_K1916116,P20533,1314,141
BBa_K1916116,P72065,678,588
BBa_K1916117,P72065,675,591
BBa_K1916117,P20533,1314,141
BBa_K1916117,P72065,678,588
BBa_K1916118,P72065,726,591
BBa_K1916118,P20533,1365,141
BBa_K1916118,P72065,729,588
BBa_K1916119,P72065,726,591
BBa_K1916119,P20533,1365,141
BBa_K1916119,P72065,729,588
BBa_K1916120,P20533,1311,141
BBa_K1916120,P72065,675,588
BBa_K1916120,P72065,663,600
BBa_K1916121,P20533,1311,141
BBa_K1916121,P72065,675,588
BBa_K1916121,P72065,663,600
BBa_K1916122,P20533,1308,141
BBa_K1916122,P72065,672,588
BBa_K1916122,P72065,660,600
BBa_K1916123,P20533,1308,141
BBa_K1916123,P72065,672,588
BBa_K1916123,P72065,660,600
BBa_K1918101,P42212,394,462
BBa_K1918102,P42212,397,249
BBa_K1918103,P42212,394,462
BBa_K1918104,P42212,508,249
BBa_K1918105,P42212,773,249
BBa_K1918106,P42212,770,462
BBa_K1918107,P42212,884,249
BBa_K1918108,P42212,771,462
BBa_K1918109,P42212,394,714
BBa_K1919000,P04142,1,189
BBa_K1919001,P0AA30,60,327
BBa_K1919001,P04142,555,189
BBa_K1919002,P0AA30,60,327
BBa_K1919002,P04142,555,189
BBa_K1919003,P0AA30,1562,327
BBa_K1919003,P04142,2057,189
BBa_K1919003,P03023,4,1080
BBa_K1919101,P03034,62,711
BBa_K1919102,Q7UCD5,957,153
BBa_K1919102,P03034,62,711
BBa_K1919200,B3EY95,63,1515
BBa_K1919204,B3EY95,63,1515
BBa_K1919205,B3EY95,63,1515
BBa_K1919206,B3EY95,63,1515
BBa_K1919214,B3EY95,63,1515
BBa_K1919233,B3EY95,1,1515
BBa_K1919400,P62580,175,615
BBa_K1919400,P62580,175,576
BBa_K1919500,Q9U6Y8,739,663
BBa_K1919500,P04252,64,438
BBa_K192000,B1L7S2,1,795
BBa_K192000,B1L7S2,4,792
BBa_K1920000,Q9U6Y8,63,663
BBa_K1920001,Q9U6Y8,63,663
BBa_K1920007,Q95P04,63,663
BBa_K1920008,Q95P04,63,663
BBa_K192001,P42212,4,714
BBa_K1921000,A0A0K8P6T7,1,789
BBa_K1921001,A0A0K8P8E7,1,1752
