igemid,unid,bitscore,score,expect,length,qlen,hsplen,plen,int_evalue,pqlen,p_id
BBa_K1981001,Q2PBM3,290,742,2.13E-92,377,1200,520,0.94,92,0.9425,39.523
BBa_K1981002,A4WER1,400,1027,1.07E-138,310,1044,333,0.93,138,0.890804598,65.161
BBa_K1981003,Q2PBM2,238,606,1.42E-75,307,954,333,0.97,75,0.965408805,44.951
BBa_K1981004,Q5PJE5,239,611,3.88E-76,325,990,332,0.98,76,0.984848485,44.615
BBa_K1981005,B1IRU3,605,1560,0,291,1190,291,1,180,0.733613445,99.656
BBa_K1981006,A7ZLW9,1040,2689,0,530,1593,530,1,180,0.998116761,99.811
BBa_K1981007,B7LWC0,412,1060,2.55E-147,232,699,232,1,147,0.995708155,94.397
BBa_K1981008,A7Z800,328,841,2.83E-116,157,474,157,1,116,0.993670886,99.363
BBa_K1982001,Q99ZW2,2652,6875,0,1368,4122,1368,1,180,0.995633188,99.635
BBa_K1982002,Q96524,1218,3151,0,606,1854,612,0.99,180,0.980582524,99.835
BBa_K1982003,Q8GY61,348,893,7.72E-121,193,612,335,0.95,121,0.946078431,97.927
BBa_K1982007,Q99ZW2,2654,6878,0,1367,4121,1368,1,180,0.995146809,99.634
BBa_K1982008,Q99ZW2,2655,6883,0,1368,4731,1368,1,180,0.86746988,99.635
BBa_K1982008,Q8GY61,347,890,5.85E-107,192,4731,335,0.57,107,0.121750159,97.917
BBa_K1982009,Q96524,1230,3183,0,612,1848,612,1,180,0.993506494,99.673
BBa_K1982010,Q96524,1218,3152,0,606,2100,612,0.99,180,0.865714286,99.835
BBa_K1982011,Q99ZW2,2652,6875,0,1368,4368,1368,1,180,0.93956044,99.635
BBa_K1983000,Q3M5Z3,1129,2921,0,567,1731,567,1,180,0.982668977,99.647
BBa_K1983002,P04525,453,1166,2.41E-163,228,715,228,1,163,0.956643357,97.368
BBa_K1983003,P04525,445,1144,5.16E-160,228,715,228,1,160,0.956643357,95.175
BBa_K1983004,P04525,413,1061,2.01E-147,228,715,228,1,147,0.956643357,93.421
BBa_K1983005,P04525,377,967,4.11E-133,228,717,228,1,133,0.953974895,89.035
BBa_K1983006,P04525,292,747,1.50E-99,228,715,228,1,99,0.956643357,82.895
BBa_K1983007,P9WJF7,131,329,1.09E-34,312,937,302,1.03,34,0.998932764,31.731
BBa_K1983008,P9WJF7,96.7,239,7.93E-22,298,938,302,0.99,22,0.953091684,28.523
BBa_K1983009,P9WJF7,79.3,194,1.31E-15,291,938,302,0.96,15,0.930703625,25.43
BBa_K1983013,P24207,816,2107,0,457,1416,458,1,180,0.968220339,99.562
BBa_K1985003,Q83MD7,65.5,158,4.03E-11,32,854,266,0.12,11,0.112412178,100
BBa_K1985004,P37028,72.8,177,1.71E-14,46,563,266,0.25,14,0.245115453,82.609
BBa_K1985005,Q8CWD2,66.2,160,1.55E-11,42,797,266,0.16,11,0.158092848,80.952
BBa_K1985006,B4JTT7,67.4,163,1.58E-10,143,1916,426,0.34,10,0.223903967,32.168
BBa_K1985007,P0A9E0,584,1505,0,292,3115,292,1,180,0.281219904,100
BBa_K1985007,B4JTT7,67.4,163,3.46E-10,143,3115,426,0.34,10,0.137720706,32.168
BBa_K1985008,P0A9E0,584,1505,0,292,4747,292,1,180,0.184537603,100
BBa_K1985008,B4JTT7,67.4,163,5.82E-10,143,4747,426,0.34,10,0.090372867,32.168
BBa_K1985009,P0A9E0,584,1505,0,292,5278,292,1,180,0.165971959,100
BBa_K1985009,B4JTT7,67.4,163,6.58E-10,143,5278,426,0.34,10,0.081280788,32.168
BBa_K1985010,P28307,53.5,127,7.47E-09,26,338,151,0.23,9,0.230769231,100
BBa_K1985011,P0ABE7,215,548,6.13E-71,105,686,128,0.82,71,0.459183673,100
BBa_K1985011,P28307,55.1,131,2.14E-08,26,686,151,0.17,8,0.113702624,100
BBa_K1985012,P05453,112,281,1.72E-26,127,932,685,0.41,26,0.408798283,100
BBa_K1985012,P28307,53.9,128,1.13E-07,26,932,151,0.17,7,0.083690987,100
BBa_K1985013,P0A9E0,584,1505,0,292,1227,292,1,180,0.71393643,100
BBa_K1985014,P0A9E0,584,1505,0,292,1232,292,1,180,0.711038961,100
BBa_K1985017,P0A9E0,584,1505,0,292,3931,292,1,180,0.22284406,100
BBa_K1985017,B4JTT7,67.4,163,4.64E-10,143,3931,426,0.34,10,0.109132536,32.168
BBa_K1988000,P96374,183,465,1.32E-54,319,942,319,1.02,54,1.015923567,43.26
BBa_K1988001,P96374,183,465,4.04E-54,319,1050,319,1,54,0.911428571,43.26
BBa_K1988002,O30499,152,384,1.33E-41,318,1173,334,0.95,41,0.813299233,40.566
BBa_K1988003,O30499,151,382,4.94E-41,318,1279,334,0.95,41,0.745895231,40.566
BBa_K1988004,P9WIA6,417,1073,1.56E-143,386,1221,417,0.95,143,0.948402948,62.694
BBa_K1988005,P9WIA6,417,1073,6.06E-143,386,1327,417,0.93,143,0.872645064,62.694
BBa_K1988006,P9WIA6,251,642,1.77E-78,347,1242,417,0.84,78,0.838164251,53.314
BBa_K1988007,P9WIA6,251,641,6.87E-78,347,1348,417,0.83,78,0.772255193,53.314
BBa_K1988008,P9WIN0,139,350,5.48E-39,222,759,265,0.88,39,0.877470356,50.901
BBa_K1988009,P9WIN0,139,350,1.73E-38,222,865,265,0.84,38,0.769942197,50.901
BBa_K1988010,P9WIN1,257,656,8.51E-85,261,798,265,0.98,85,0.981203008,50.192
BBa_K1988011,P9WIN0,257,656,2.57E-84,261,904,265,0.98,84,0.866150442,50.192
BBa_K1988012,Q9KZV6,871,2251,0,701,2142,746,0.98,180,0.981792717,65.621
BBa_K1988013,Q9KZV6,872,2252,0,701,2248,746,0.94,180,0.935498221,65.621
BBa_K1988014,A0QQV6,400,1028,3.36E-140,277,933,283,0.98,140,0.890675241,70.758
BBa_K1988015,A0QQV6,400,1027,1.57E-139,277,1039,283,0.98,139,0.799807507,70.758
BBa_K1988016,O05877,442,1138,2.38E-157,264,834,295,0.95,157,0.949640288,77.652
BBa_K1988017,O05877,441,1135,2.05E-156,264,940,295,0.89,156,0.842553191,77.652
BBa_K1988018,M9XB82,224,572,6.51E-72,255,831,267,0.96,72,0.920577617,44.314
BBa_K1988019,M9XB82,224,571,3.29E-71,255,937,267,0.96,71,0.816435432,44.314
BBa_K1989003,Q9U6Y6,325,832,3.04E-110,225,1134,229,0.98,110,0.595238095,66.667
BBa_K1989004,Q9U6Y8,370,949,3.53E-128,221,1116,225,0.98,128,0.594086022,86.878
BBa_K1989016,P37957,66.6,161,7.72E-12,40,802,212,0.19,12,0.149625935,87.5
BBa_K1989025,P37957,64.7,156,6.71E-11,31,1003,212,0.15,11,0.092721834,100
BBa_K1989027,P22629,137,344,1.73E-38,130,901,183,0.71,38,0.432852386,60.769
BBa_K1989028,P22629,137,345,1.57E-38,130,901,183,0.71,38,0.432852386,60.769
BBa_K1989029,P22629,137,346,8.25E-39,130,891,183,0.71,39,0.437710438,60.769
BBa_K1989030,P22629,137,346,1.10E-38,130,900,183,0.71,38,0.433333333,60.769
BBa_K1989032,P22629,138,347,5.95E-39,130,887,183,0.71,39,0.439684329,60.769
BBa_K1989033,P22629,137,345,1.39E-38,130,888,183,0.71,38,0.439189189,60.769
BBa_K1989034,P22629,137,345,1.36E-38,130,887,183,0.71,38,0.439684329,60.769
BBa_K1989035,P22629,137,346,9.89E-39,130,894,183,0.71,39,0.436241611,60.769
BBa_K1989035,P37957,67,162,7.74E-12,40,894,212,0.19,12,0.134228188,87.5
BBa_K1989036,Q9U6Y8,369,947,2.23E-127,221,1217,225,0.98,127,0.544782251,86.878
BBa_K1989038,Q9U6Y8,370,950,7.47E-128,221,1207,225,0.98,128,0.549295775,86.878
BBa_K1989039,Q9U6Y8,370,950,8.13E-128,221,1216,225,0.98,128,0.545230263,86.878
BBa_K1989040,Q9U6Y8,370,951,4.96E-128,221,1211,225,0.98,128,0.54748142,86.878
BBa_K1989041,Q9U6Y8,371,953,2.19E-128,221,1200,225,0.98,128,0.5525,86.878
BBa_K1989042,Q9U6Y8,370,949,1.07E-127,221,1201,225,0.98,127,0.552039967,86.878
BBa_K1989043,Q9U6Y8,370,949,1.03E-127,221,1200,225,0.98,127,0.5525,86.878
BBa_K1989044,Q9U6Y8,371,952,4.06E-128,221,1207,225,0.98,128,0.549295775,86.878
BBa_K1989045,Q9U6Y6,324,831,1.30E-109,228,1238,229,1,109,0.552504039,65.789
BBa_K1989046,Q9U6Y6,325,833,6.41E-110,228,1238,229,1,110,0.552504039,65.789
BBa_K1989047,Q9U6Y6,325,832,9.86E-110,228,1228,229,1,110,0.557003257,65.789
BBa_K1989048,Q9U6Y6,324,831,1.15E-109,228,1237,229,1,109,0.552950687,65.789
BBa_K1989049,Q95P04,280,716,1.93E-92,215,1220,221,0.97,92,0.528688525,60
BBa_K1989050,Q95P04,281,718,9.24E-93,215,1220,221,0.97,93,0.528688525,60
BBa_K1989051,Q95P04,281,718,9.76E-93,215,1210,221,0.97,93,0.533057851,60
BBa_K1989054,P0A2Q9,123,309,3.31E-34,60,782,144,0.42,34,0.230179028,96.667
BBa_K1991000,P04842,1386,3587,0,663,1992,663,1,180,0.998493976,99.849
BBa_K1991001,C4R702,1388,3593,0,663,1992,663,1,180,0.998493976,100
BBa_K1991002,P04842,1386,3587,0,663,2053,663,1,180,0.968826108,99.849
BBa_K1991004,P0A910,243,621,2.04E-80,115,441,346,0.78,80,0.782312925,100
BBa_K1991005,P04842,1389,3596,0,663,2601,663,1,180,0.764705882,99.849
BBa_K1991005,P0A910,243,621,6.23E-72,115,2601,346,0.33,72,0.132641292,100
BBa_K1991006,C4R702,1392,3603,0,663,2601,663,1,180,0.764705882,100
BBa_K1991006,P0A910,243,621,6.04E-72,115,2601,346,0.33,72,0.132641292,100
BBa_K199123,P12747,400,1028,1.67E-143,192,606,193,0.99,143,0.95049505,100
BBa_K199125,P12747,400,1028,1.67E-143,192,606,193,0.99,143,0.95049505,100
BBa_K199127,P12747,399,1026,6.04E-142,192,824,193,0.99,142,0.699029126,100
BBa_K199130,P12747,399,1026,4.58E-143,192,627,193,0.99,143,0.918660287,100
BBa_K199142,P12747,400,1028,2.05E-143,192,632,193,0.99,143,0.911392405,100
BBa_K199143,P12747,400,1029,1.80E-143,192,632,193,0.99,143,0.911392405,100
BBa_K199144,P12746,515,1326,1.12E-176,250,2871,250,1,176,0.26123302,100
BBa_K199144,P12747,400,1028,5.24E-133,192,2871,193,0.99,133,0.200626959,100
BBa_K199144,Q9U6Y8,369,946,2.52E-120,221,2871,225,0.98,120,0.23092999,86.878
BBa_K199146,P12747,400,1029,1.80E-143,192,632,193,0.99,143,0.911392405,100
BBa_K199147,P12746,515,1326,1.12E-176,250,2871,250,1,176,0.26123302,100
BBa_K199147,P12747,400,1028,5.52E-133,192,2871,193,0.99,133,0.200626959,100
BBa_K199147,Q9U6Y8,369,946,2.52E-120,221,2871,225,0.98,120,0.23092999,86.878
BBa_K199171,P00573,1815,4702,0,882,2676,883,1,180,0.988789238,100
BBa_K199195,P06956,706,1821,0,342,1058,343,1,180,0.969754253,100
BBa_K199196,P06956,705,1820,0,342,1214,343,1,180,0.845140033,100
BBa_K199198,P02981,666,1719,0,395,1188,396,1,180,0.997474747,99.747
BBa_K1992001,G3XD24,707,1824,0,629,1920,629,1,180,0.9828125,69.475
BBa_K1992002,P07017,905,2338,0,553,1662,553,1,180,0.998194946,98.734
BBa_K199201,Q9U6Y8,367,941,2.13E-126,219,1212,225,0.97,126,0.542079208,87.215
BBa_K1993001,P32248,704,1817,0,378,1137,378,1,180,0.997361478,99.471
BBa_K1993002,P25024,623,1606,0,335,1053,350,0.96,180,0.954415954,100
BBa_K1993003,P61072,678,1749,0,333,1071,352,0.95,180,0.932773109,98.498
BBa_K1993004,P51681,619,1597,0,352,1059,352,1,180,0.997167139,100
BBa_K1993012,P41597,693,1788,0,374,1125,374,1,180,0.997333333,100
BBa_K1993013,P32302,680,1755,0,372,1119,372,1,180,0.997319035,100
BBa_K1993024,P42212,456,1173,4.11E-164,238,749,238,1,164,0.953271028,98.319
BBa_K1993025,P27652,616,1588,0,311,2273,311,1,180,0.410470744,100
BBa_K1993025,P42212,456,1172,3.44E-156,238,2273,238,1,156,0.314122305,98.319
BBa_K1993026,P08659,1101,2848,0,550,3012,550,1,180,0.547808765,100
BBa_K1993026,Q9U6Y8,397,1020,9.13E-131,221,3012,225,0.98,131,0.220119522,90.95
BBa_K1993026,P02794,382,981,8.83E-126,183,3012,183,1,126,0.182270916,100
BBa_K1993027,P61072,678,1749,0,333,2408,352,0.95,180,0.41486711,98.498
BBa_K1993028,P32302,680,1755,0,372,2456,372,1,180,0.454397394,100
BBa_K1993028,P42212,456,1172,2.08E-155,238,2456,238,1,155,0.290716612,98.319
BBa_K1993029,P61072,669,1727,0,331,3395,352,0.94,180,0.292488954,98.489
BBa_K1993030,P32302,680,1754,0,372,3443,372,1,180,0.324135928,100
BBa_K1993030,P27652,619,1595,0,311,3443,311,1,180,0.270984606,100
BBa_K1993030,P42212,456,1172,9.56E-152,238,3443,238,1,152,0.207377287,98.319
BBa_K1993031,P08659,1102,2849,0,550,4700,550,1,180,0.35106383,100
BBa_K1993031,P61072,678,1749,0,333,4700,352,0.95,180,0.212553191,98.498
BBa_K1993032,P61072,669,1727,0,331,2058,352,0.94,180,0.482507289,98.489
BBa_K1993033,P32302,680,1754,0,372,2106,372,1,180,0.52991453,100
BBa_K1993033,P27652,619,1595,0,311,2106,311,1,180,0.443019943,100
BBa_K1994000,Q99ZW2,2658,6889,0,1367,4104,1368,1,180,0.999269006,99.854
BBa_K1994008,P03630,221,563,4.22E-75,127,366,127,1.04,75,1.040983607,89.764
BBa_K1994010,P03612,231,588,7.03E-79,130,351,130,1.11,79,1.111111111,88.462
BBa_K1994011,Q38621,128,321,4.44E-40,62,186,62,1,40,1,100
BBa_K1994012,Q83PM8,139,351,9.15E-44,90,276,91,0.99,44,0.97826087,100
BBa_K1994014,P24255,853,2203,0,476,1434,477,1,180,0.9958159,98.739
BBa_K1996003,Q95P04,451,1160,8.01E-163,221,669,221,1,163,0.99103139,96.833
BBa_K1996005,Q95P04,448,1152,1.34E-161,221,669,221,1,161,0.99103139,96.38
BBa_K1997000,P00433,429,1102,7.93E-152,217,702,353,0.93,152,0.927350427,96.774
BBa_K1997001,P00433,186,472,2.41E-58,92,345,353,0.8,58,0.8,97.826
BBa_K1997002,P08659,831,2147,0,415,1308,550,0.95,180,0.951834862,100
BBa_K1997003,P08659,288,736,8.64E-95,140,519,550,0.81,95,0.809248555,100
BBa_K1997010,Q99ZW2,2659,6893,0,1368,4104,1368,1,180,1,99.781
BBa_K1998001,Q9SW18,322,825,4.75E-106,278,1549,312,0.89,106,0.538411879,58.633
BBa_K1998001,P03023,57,136,1.90E-07,28,1549,360,0.08,7,0.054228535,100
BBa_K1998001,P51204,51.6,122,5.00E-07,82,1549,108,0.76,7,0.158812137,32.927
BBa_K1998002,P37255,972,2514,0,508,1815,508,1,180,0.839669421,100
BBa_K1998003,P06007,614,1583,0,355,1210,352,1.01,180,0.880165289,90.423
BBa_K1998004,Q9SPI9,174,441,3.23E-53,88,1057,115,0.77,53,0.249763482,96.591
BBa_K1998004,P18263,87.4,215,1.02E-20,46,1057,46,1,20,0.130558184,100
BBa_K1998004,P92276,79.3,194,1.14E-17,41,1057,62,0.66,17,0.116367077,97.561
BBa_K1998005,P10898,917,2370,0,461,2616,461,1,180,0.528669725,100
BBa_K1998006,P12853,492,1267,2.71E-168,267,2588,291,0.92,168,0.30950541,98.502
BBa_K1998006,P11471,380,975,2.50E-125,225,2588,245,0.92,125,0.260819165,96.889
BBa_K1998007,P12853,493,1268,2.25E-164,267,3653,291,0.92,164,0.219271831,98.502
BBa_K1998007,P11471,380,975,3.67E-122,225,3653,245,0.92,122,0.184779633,96.889
BBa_K1998008,P37255,520,1339,3.23E-178,357,2055,508,0.7,178,0.521167883,83.473
BBa_K1998009,Q46508,314,804,1.01E-98,420,1688,585,0.75,98,0.746445498,43.095
BBa_K1998011,P53991,659,1701,0,335,1627,354,0.95,180,0.617701291,98.507
BBa_K1998012,Q9X0Z6,82.4,202,3.46E-16,98,1150,348,0.28,16,0.255652174,39.796
BBa_K1998013,Q9CA67,598,1542,0,388,6311,467,0.83,180,0.184439867,72.68
BBa_K1998013,Q39617,568,1463,0,319,6311,397,0.8,180,0.151639994,99.373
BBa_K1998013,Q38833,432,1110,2.00E-135,331,6311,387,0.86,135,0.157344319,65.257
BBa_K1998013,Q1H537,383,984,7.49E-118,313,6311,417,0.75,118,0.148787831,59.744
BBa_K1998014,P10898,917,2370,0,461,3834,461,1,180,0.360719875,100
BBa_K1999000,A0A0K8P6T7,558,1438,0,290,873,290,1,180,0.996563574,100
BBa_K1999001,A0A0K8P8E7,1116,2886,0,603,1812,603,1,180,0.998344371,100
BBa_K2000002,Q60793,732,1890,0,486,1536,483,1.01,180,0.94921875,92.387
BBa_K2000003,Q60793,732,1890,0,486,1536,483,1.01,180,0.94921875,92.387
BBa_K2000005,Q60793,732,1890,0,486,1536,483,1.01,180,0.94921875,92.387
BBa_K2000006,Q60793,732,1889,0,486,1462,483,1.01,180,0.997264022,92.181
BBa_K2000007,Q60793,220,560,2.15E-69,156,470,483,1,69,0.995744681,92.308
BBa_K2000008,Q60793,88.6,218,2.95E-21,57,211,483,0.81,21,0.81042654,98.246
BBa_K2000009,Q60793,290,742,1.76E-95,227,681,483,1,95,1,89.427
BBa_K200001,P0AEE8,580,1495,0,278,840,278,1,180,0.992857143,100
BBa_K2000010,Q60793,442,1136,1.26E-154,259,781,483,0.99,154,0.994878361,92.278
BBa_K2000011,Q60793,528,1360,0,316,992,483,0.96,180,0.955645161,93.354
BBa_K200002,Q46866,335,858,6.79E-119,160,486,160,1,119,0.987654321,100
BBa_K200003,P27243,654,1687,0,372,1263,419,0.89,180,0.883610451,100
BBa_K200004,P14386,99.4,246,1.18E-23,240,780,263,0.92,23,0.923076923,34.583
BBa_K200005,Q3Z2S4,891,2303,0,474,1428,474,1,180,0.995798319,100
BBa_K200006,P31678,548,1412,0,266,804,266,1,180,0.992537313,100
BBa_K200007,P00439,912,2356,0,452,1359,452,1,180,0.997792494,100
BBa_K200015,P09357,584,1505,0,288,870,288,1,180,0.993103448,100
BBa_K200016,P03034,462,1188,1.16E-166,237,714,237,1,166,0.995798319,100
BBa_K200030,P37957,422,1086,3.35E-147,209,1501,212,0.99,147,0.417721519,99.522
BBa_K200030,O31469,208,529,1.79E-64,107,1501,127,0.84,64,0.213857428,98.131
BBa_K200030,O34482,183,465,7.78E-52,94,1501,375,0.25,52,0.18787475,94.681
BBa_K2003010,P0DM59,279,714,2.30E-97,138,462,139,0.99,97,0.896103896,100
BBa_K2003011,P0DM59,283,724,8.16E-99,139,456,139,1,99,0.914473684,100
BBa_K2003012,P0DM59,281,719,3.02E-98,139,442,139,1,98,0.943438914,100
BBa_K2004007,Q9I0N5,251,642,1.23E-84,194,604,201,0.97,84,0.963576159,63.402
BBa_K2004008,Q6ZQY3,1058,2737,0,521,1564,521,1,180,0.999360614,100
BBa_K2005090,P04817,1129,2920,0,590,1850,590,1,180,0.956756757,100
BBa_K2005091,P04817,1129,2920,0,590,1782,590,1,180,0.993265993,100
BBa_K2007002,Q9VJK8,619,1595,0,297,894,297,1,180,0.996644295,100
BBa_K2009233,P04386,211,538,1.48E-60,114,1056,881,0.32,60,0.323863636,100
BBa_K2009233,P05453,105,262,1.27E-23,143,1056,685,0.41,23,0.40625,97.203
BBa_K2009357,P05453,112,279,9.98E-27,127,759,685,0.5,27,0.501976285,100
BBa_K2009430,P42212,391,1004,6.39E-139,214,642,238,1,139,1,93.925
BBa_K2009520,P04386,244,622,7.85E-72,147,1155,881,0.38,72,0.381818182,100
BBa_K2009520,P05453,104,260,4.12E-23,143,1155,685,0.37,23,0.371428571,97.203
BBa_K2009701,P05453,107,266,5.99E-25,143,783,685,0.55,25,0.54789272,97.203
BBa_K2010000,A0A0K8P6T7,558,1437,0,289,988,290,1,180,0.877530364,100
BBa_K2010001,A0A0K8P6T7,559,1440,0,289,1084,290,1,180,0.799815498,100
BBa_K2010002,A0A0K8P6T7,558,1438,0,289,1090,290,1,180,0.795412844,100
BBa_K2010003,A0A0K8P6T7,559,1440,0,289,1378,290,1,180,0.629172714,100
BBa_K2010003,P33219,247,631,1.87E-80,118,1378,118,1,80,0.256894049,100
BBa_K2010004,A0A0K8P6T7,559,1441,0,289,1723,290,1,180,0.503192107,100
BBa_K2010004,P42212,449,1156,2.70E-156,238,1723,238,1,156,0.4143935,94.958
BBa_K2010005,A0A0K8P6T7,559,1441,0,289,1789,290,1,180,0.484628284,100
BBa_K2010005,P42212,450,1157,4.53E-156,238,1789,238,1,156,0.399105646,94.958
BBa_K2010007,A0A0K8P6T7,559,1441,0,289,1795,290,1,180,0.483008357,100
BBa_K2010007,P42212,450,1157,4.85E-156,238,1795,238,1,156,0.397771588,94.958
BBa_K2010008,A0A0K8P6T7,558,1439,0,289,2083,290,1,180,0.416226596,100
BBa_K2010008,P42212,447,1151,8.64E-154,238,2083,238,1,154,0.342774844,94.958
BBa_K2010008,P33219,247,631,5.86E-78,118,2083,118,1,78,0.169947192,100
BBa_K2011000,P69786,100,248,2.75E-25,50,255,477,0.59,25,0.588235294,100
BBa_K2011408,Q95P04,278,711,4.49E-93,215,942,221,0.97,93,0.684713376,60
BBa_K2012002,B8GZM2,874,2257,0,453,1366,454,1,180,0.994875549,100
BBa_K2012007,P42212,496,1276,2.48E-176,236,1377,238,0.99,176,0.51416122,99.153
BBa_K2012007,P0A9H9,366,939,1.89E-125,197,1377,214,0.92,125,0.4291939,100
BBa_K2012008,P42212,497,1280,1.18E-176,238,1407,238,1,176,0.507462687,98.739
BBa_K2012008,P0A9H9,366,939,2.79E-125,197,1407,214,0.92,125,0.420042644,100
BBa_K2012009,P42212,496,1276,3.09E-176,236,1397,238,0.99,176,0.506800286,99.153
BBa_K2012009,P0A9H9,365,938,2.64E-125,197,1397,214,0.92,125,0.423049392,100
BBa_K2012028,B8GZM2,873,2256,0,453,1392,454,1,180,0.976293103,100
BBa_K2013002,A0A0K8P6T7,558,1438,0,290,957,290,1,180,0.909090909,100
BBa_K2015008,P42212,491,1263,6.48E-177,238,891,238,1,177,0.801346801,98.739
BBa_K2015009,P42212,489,1260,1.12E-176,238,861,238,1,176,0.829268293,98.739
BBa_K2016003,Q60AX2,274,701,7.73E-96,131,396,131,1,96,0.992424242,100
BBa_K2016004,P02246,239,610,1.84E-82,113,345,113,1,82,0.982608696,100
BBa_K2018004,P10547,470,1209,1.63E-165,245,786,493,0.94,165,0.935114504,99.592
BBa_K2018005,P04479,166,420,1.64E-43,176,1500,626,0.35,43,0.352,42.045
BBa_K2018005,Q06584,148,373,6.17E-37,95,1500,689,0.19,37,0.19,76.842
BBa_K2018006,Q8GPI4,50.8,120,1.36E-09,50,162,51,0.98,9,0.925925926,48
BBa_K2018007,Q8GPI4,50.8,120,1.18E-09,50,162,51,0.98,9,0.925925926,46
BBa_K2018009,Q8GPI4,50.4,119,1.28E-08,48,330,51,0.94,8,0.436363636,50
BBa_K2018012,Q8GPI4,50.8,120,1.35E-08,49,361,51,0.96,8,0.407202216,48.98
BBa_K2018013,Q8GPI4,50.8,120,1.29E-08,50,361,51,0.98,8,0.415512465,46
BBa_K2018015,Q8GPI4,50.4,119,6.48E-08,48,529,51,0.94,8,0.27221172,50
BBa_K2018016,P10547,470,1210,1.77E-164,245,985,493,0.75,164,0.746192893,99.592
BBa_K2018018,P04479,166,420,1.60E-43,176,1497,626,0.35,43,0.352705411,42.045
BBa_K2018018,Q06584,147,372,6.61E-37,95,1497,689,0.19,37,0.190380762,76.842
BBa_K2018019,P04479,166,420,5.01E-43,176,1696,626,0.31,43,0.311320755,42.045
BBa_K2018019,Q06584,147,372,1.79E-36,95,1696,689,0.17,36,0.168042453,76.842
BBa_K2018020,Q8NVG0,516,1328,0,267,842,267,1,180,0.951306413,100
BBa_K2018022,P83678,67,162,3.38E-14,45,576,46,0.98,14,0.234375,68.889
BBa_K2018027,P08716,1398,3618,0,688,2127,707,0.97,180,0.970380818,99.855
BBa_K2018029,P06739,958,2476,0,478,1440,478,1,180,0.995833333,99.791
BBa_K2019003,J7RUA5,1989,5152,0,1053,3309,1053,1,180,0.954669084,100
BBa_K2019004,J7RUA5,1988,5150,0,1053,3339,1053,1,180,0.946091644,100
BBa_K2019005,J7RUA5,1989,5153,0,1053,3282,1053,1,180,0.962522852,100
BBa_K2020001,P04189,651,1680,0,351,1125,381,0.94,180,0.936,99.715
BBa_K2020023,P04189,655,1689,0,355,1101,381,0.97,180,0.967302452,99.155
BBa_K2020026,P25501,171,433,1.38E-55,87,263,144,0.99,55,0.992395437,98.851
BBa_K2020043,Q57834,598,1541,0,306,921,306,1,180,0.996742671,97.386
BBa_K2020045,Q57834,570,1470,0,306,921,306,1,180,0.996742671,97.059
BBa_K2020046,Q57834,596,1536,0,306,921,306,1,180,0.996742671,97.059
BBa_K2020050,Q57834,608,1569,0,306,921,306,1,180,0.996742671,99.02
BBa_K2020051,Q57834,605,1559,0,306,921,306,1,180,0.996742671,98.693
BBa_K2020052,Q57834,591,1524,0,306,921,306,1,180,0.996742671,97.059
BBa_K2020053,Q57834,594,1531,0,306,921,306,1,180,0.996742671,97.059
BBa_K2020054,Q57834,597,1538,0,306,921,306,1,180,0.996742671,97.712
BBa_K2020055,Q57834,595,1533,0,306,921,306,1,180,0.996742671,97.059
BBa_K2020056,Q57834,600,1546,0,306,921,306,1,180,0.996742671,98.039
BBa_K2020057,Q57834,605,1559,0,306,921,306,1,180,0.996742671,98.693
BBa_K2020058,Q57834,594,1531,0,306,921,306,1,180,0.996742671,97.059
BBa_K2020059,Q57834,590,1522,0,306,921,306,1,180,0.996742671,97.059
BBa_K2020060,Q57834,590,1521,0,306,921,306,1,180,0.996742671,97.059
BBa_K2022000,P69169,162,410,4.66E-49,71,222,424,0.96,49,0.959459459,100
BBa_K2022001,P69169,162,410,6.01E-49,71,240,424,0.89,49,0.8875,100
BBa_K2022002,P0ABV9,149,377,2.39E-47,75,231,142,0.97,47,0.974025974,98.667
BBa_K2022003,P0ABV9,149,377,3.07E-47,75,249,142,0.9,47,0.903614458,98.667
BBa_K2022004,Q93P60,791,2044,0,389,1200,398,0.98,180,0.9725,100
BBa_K2022005,Q93P60,791,2044,0,389,1218,398,0.98,180,0.958128079,100
BBa_K2022010,Q9U6Y8,366,940,8.64E-129,219,747,225,0.97,129,0.879518072,87.215
BBa_K2022011,P42212,490,1261,3.09E-177,238,785,238,1,177,0.90955414,98.739
BBa_K2022012,P42212,494,1271,6.06E-174,238,1680,238,1,174,0.425,98.739
BBa_K2022012,O30611,404,1038,1.49E-127,257,1680,1148,0.46,127,0.458928571,90.272
BBa_K2022013,O30611,405,1040,5.46E-128,257,1641,1148,0.47,128,0.469835466,90.272
BBa_K2022013,Q9U6Y8,366,940,3.58E-124,217,1641,225,0.96,124,0.396709324,87.097
BBa_K2023005,P06519,1107,2863,0,566,1704,566,1,180,0.996478873,98.587
BBa_K2023010,P06519,1107,2863,0,566,1728,566,1,180,0.982638889,98.587
BBa_K2024000,A0A0K8P6T7,558,1439,0,290,1005,290,1,180,0.865671642,100
BBa_K2027051,P86810,766,1978,0,479,1488,527,0.97,180,0.965725806,75.574
